,Uniq Id,Crawl Timestamp,Average_Salary,Average_Experience,fun_0,fun_1,fun_2,fun_3,fun_4,fun_5,skill_0,skill_1,skill_2,skill_3,skill_4,skill_5,skill_6,skill_7,skill_8,skill_9,role_cat_0,role_cat_1,role_cat_2,ind_0,ind_1,ind_2,ind_3,role_0,role_1,job_0,job_1,job_2,loc_0,loc_1,loc_2,loc_3
5155,c7cb5178ac8af85e2dffe72a2600c5c4,2019-07-05 08:24:14+00:00,1400000.0,3.0,IT Software - eCommerce , Internet Technologies,,,,,rest, elastic search, python, apache, spark, php, mysql, object oriented programming, MVC, machine learning,Programming & Design,,,Internet, Ecommerce,,,Software Developer,,Senior Software Engineer,,,Noida,,,
5156,e839b5875f8709282407c6d5ce2a7c0a,2019-08-04 22:47:51+00:00,325000.0,5.5,Accounts , Finance , Tax , Company Secretary , Audit,,Professional Tax, Returns, TDS, Accounting, Finance, Gst, Taxation, Bank Reconciliation, Balance Sheet, Cash Flow,Accounts,,,Education, Teaching, Training,,Accounts Executive,Accountant,Accounts Officer , Accounts Assistants,,Delhi NCR,,,
5157,c548ee1da73111e4767c970eba83a0dd,2019-07-05 06:30:32+00:00,262500.0,3.5,ITES , BPO , KPO , LPO , Customer Service , Operations,international, inbound, customer service, voice process, outbound, calling, telecaller, telesales, tele collection, inbound calling,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),BPO- Hiring for International Email Process - Salary 32K - Gurgaon.,,,Gurgaon,,,
5158,a302a5f780d8da7773fcd7427d784566,2019-07-04 13:13:25+00:00,275000.0,2.0,HR , Recruitment , Administration , IR,,,Freelancing, Part Time, MBA, MCA, Bba, Digital Marketing, Online Marketing, Business Development, Recruitment, Bulk Hiring,HR, Recruitment , IR,Advertising, PR, MR, Event Management,Recruitment Executive,,Full Time Part Time Work , home Based Work , Freelance ,Delhi NCR,Noida,Gurgaon,
5159,a1127ce7e6ca65d0425711638e29b9ba,2019-08-04 09:18:46+00:00,675000.0,5.5,IT Software - Application Programming , Maintenance,,,,,Java, Rest, JSON,,,,,,,,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Service Now Consultant,,,Delhi NCR,Bengaluru,Chennai,
5160,887aa8742930cbd51315b525617d9a33,2019-08-04 01:35:54+00:00,187500.0,0.5,ITES , BPO , KPO , LPO , Customer Service , Operations,Customer Service, CCE, Non Voice Process, inbound, Calling, KPO, Part Time, CCO, Call Centre, Client Servicing,Other,,,BPO, Call Centre, ITeS,,Fresher,,Domestic | Hindi BPO | Need 10th & 12th Pass Freshers | Customer Care,,,Delhi,Gurgaon,Noida,
5161,4a93ce9a359db955bb59d2258bd7ddfb,2019-08-04 03:02:33+00:00,537500.0,3.5,IT Software - eCommerce , Internet Technologies,,,,,email marketing, e - commerce, Ecommerce Development,,,,,,,,Other,,,Other,,,,IT,Technical Content Developer,E Commerce Executive,,,Kolkata,,,
5162,9a3fd1855b68af2d626b17adbc75c47c,2019-07-04 15:39:59+00:00,500000.0,6.0,ITES , BPO , KPO , LPO , Customer Service , Operations,outbound process, bpo, call center, customer service, shrinkage, csat, operations, domestic bpo, Inbound, Outbound,Back Office,Web,Transaction Processing,BPO, Call Centre, ITeS,,Team Leader -(NonTechnical),,Assistant Manager Operations,,,Bengaluru (Whitefield),,,
5163,1c19b70902a733cb3a1ad5d1f880734b,2019-07-04 02:10:07+00:00,1100000.0,6.0,Site Engineering , Project Management,,,,,project management, construction management, maintenance management, construction stores, construction site, planning, risk analysis, regional management, area management, Civil Engineering,Site Engineering,,,Construction, Engineering, Cement, Metals,Construction-Construction Management,,Construction Manager,lead,,Delhi NCR,Kolkata,,
5164,b80b52bc6cb36236f82c3dd26d33f9ba,2019-08-04 03:23:01+00:00,375000.0,5.5,HR , Recruitment , Administration , IR,,,Interview Coordination, Conducting Interviews, Social Media, Selection, Hiring, Interviewing, Recruitment,,,,HR, Recruitment , IR,Medical, Healthcare, Hospitals,,Recruitment Executive,,Recruiter - Yashoda Hospitals,,,Hyderabad,,,
5165,494c724a7bb2526650d3e7617816542a,2019-08-04 13:29:41+00:00,262500.0,2.5,ITES , BPO , KPO , LPO , Customer Service , Operations,non voice process, international bpo, customer service, flipkart, amazon, international process, voice process,,,,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),Techm ( Flipkart) - Noida ....person who Can Clear VNA Call Sonam,,,Noida,,,
5166,37b2e68337fc3b9e96101238637c27ba,2019-08-05 04:33:34+00:00,300000.0,2.5,Sales , Retail , Business Development,,,,bde, Retail Sales, Sales, business development executive, sales executive, field sales, direct sales,,,,Retail Sales,,,Retail, Wholesale,,,Sales Executive,Officer,"Executive - Retail Sales || Bigbasket, Chennai",,,Chennai,,,
5167,75cbd92060551f3c3073dc4a89e73cca,2019-07-04 19:24:23+00:00,375000.0,2.5,IT Hardware , Technical Support , Telecom Engineering,,,,mpls, osi model, wan, network support, ccna, ccnp, ccnp routing, juniper, network engineering, comptia,Technical Support,,,Telcom, ISP,,,Customer Support Engineer,Technician,Network Support Engineer,,,Pune (Shivaji Nagar),,,
5168,d222c1f7cb4ee94230476ffd22569fcd,2019-07-05 07:59:29+00:00,200000.0,3.0,Purchase / Logistics / Supply Chain,,,,,,supply chain, shipping, marine, logistics,,,,,,,Logistics,,,Shipping, Marine,,,Logistics Executive,,Marine Supply Chain Specialist,,,Mumbai (Airoli),,,
5169,1b8dceebfacc8b690b6bd9d3ff22e1fd,2019-07-05 17:53:33+00:00,750000.0,3.5,Accounts , Finance , Tax , Company Secretary , Audit,,Credit Analysis,,,,,,,,,,Finance,Audit,,Banking, Financial Services, Broking,,Credit,Control Manager,Credit Analyst,,,Mumbai,,,
5170,563f355843e31ed9cea00f0dd3b72abc,2019-08-04 20:29:37+00:00,275000.0,3.0,Sales , Retail , Business Development,,,,Sales, Concept Selling, it solution sales, Software Sales, software solution sales,,,,,,Corporate Sales,,,IT-Software, Software Services,,,Sales,Business Development Manager,Business Development Manager,,,Mumbai,,,
5171,b57a6696bbc947f36195738875d42add,2019-08-04 03:35:07+00:00,400000.0,5.5,Engineering Design , R&D,,,,,Substation, Earthing, AutoCAD, Lighting Design, SP3D, Microstation, Electrical Design, Cable Schedule, PDS, Electrical Engineering,Engineering Design,,,Oil and Gas, Energy, Power, Infrastructure,Senior Design Engineer,,Walk-in Drive - Looking For Electrical Designer - Chennai,,,Chennai,,,
5172,b229f5d61a1ca3b9913bb5be2164b23e,2019-08-04 10:17:58+00:00,600000.0,4.5,IT Software - System Programming,,,,,,Angularjs, CSS, Html5, css3,,,,,,,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Software Developer,.net Angular Developer (angular and .net),,Ahmedabad,,,
5173,50dc499848db0cc2849c47dd3a6f4741,2019-07-04 02:57:58+00:00,337500.0,4.5,ITES , BPO , KPO , LPO , Customer Service , Operations,Shrinkage,Operations Management,Feedback,Team Leading,Customer Service,Quality Audit,Verbal Communication,Report Preparation,Communication Skills,,Voice,,,BPO / Call Centre / ITES,,,,Team Leader -(NonTechnical),,Urgent Hiring for Team Leader (international Blended Process) -gurgaon,,,Gurgaon,,,
5174,333aa64f4308c3e0efa782f6eeb5ca97,2019-07-05 04:30:08+00:00,1250000.0,9.5,Supply Chain , Logistics , Purchase , Materials,,,Communication Skills, Cost Control, Production Planning, Production Scheduling, Manufacturing, External Communications, Quality Control,,,,Senior Management,,,Courier, Transportation, Freight , Warehousing,Head,VP,Plant Head (production),,,Mumbai,,,
5175,6537bbe008b8d0486e13c16601e0d2b8,2019-08-04 12:44:57+00:00,1500000.0,6.5,IT Software - Application Programming , Maintenance,,,,,Configuration, implementation, SOAP, REST, servicenow, Business Rules, integration,,,,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Sr. Servicenow,,,Bengaluru,Noida,,
5176,6d1dcd83c07a2281e95e5c39d095d334,2019-07-05 11:23:07+00:00,725000.0,4.0,Financial Services , Banking , Investments , Insurance,,,Sales, Insurance, Banking, Selling, Primary, NBFC, Strong Interpersonal Skills,,,,Operations,Processes,,Banking, Financial Services, Broking,,Insurance Operations Manager,,ASM Banca S2 S HSBC,,,Bengaluru,Mumbai,,
5177,b21454bc7d97e88e74b878af0bb2b34c,2019-07-04 04:05:34+00:00,200000.0,0.5,Marketing , Advertising , MR , PR , Media Planning,,SEO, SEO Analysis, SEO Executive, SEO Manager, Digital Marketing, Google Webmaster Tools, Google Analytics,,,,Online,Digital Marketing,,IT-Software, Software Services,,,Search Engine Optimisation ,SEO Analyst,Jr. SEO Analyst,,,Mumbai (Vikhroli),,,
5178,c5085a1e50872b0e1f8b764d8e006c9f,2019-08-06 02:11:47+00:00,1750000.0,20.0,Production , Manufacturing , Maintenance,,,,PPC, production planning control, Packaging, production planning, production scheduling,,,,,,Production,Manufacturing,Maintenance,Printing, Packaging,,,Production Manager,,Req Central Planning Head with Reputed Packaging Company Bangalore,,,Bengaluru,,,
5179,847dd1f0282256d1c126fb1e409ceff1,2019-08-04 02:41:31+00:00,225000.0,1.5,ITES , BPO , KPO , LPO , Customer Service , Operations,BPO, International Call Center, Non Voice Process, customer support executive, Calling, customer support, voice process, voice support, Domestic, Customer Care,Voice,,,BPO, Call Centre, ITeS,,Telecalling,Telemarketing Executive,CCE, Fresher, BPO,Delhi NCR,Gurgaon,Noida,
5180,903c556bc06e1dcc6767cb569a3a0aa7,2019-07-04 12:06:21+00:00,550000.0,5.5,IT Software - Application Programming , Maintenance,,,,,application,crm,ticketing,Application Support,Production Support,CRM support,,,,,Admin,Maintenance,Security,IT-Software / Software Services,,,,Technical Support Engineer,,Looking for CRM Support Engineer,,,Gurgaon,,,
5181,379f3f528e7e9b1d73b1fe6d3f2c2c98,2019-08-04 08:41:10+00:00,175000.0,3.5,Sales , Retail , Business Development,,,,Finished Goods, Counter Sales, Customer Satisfaction,,,,,,,,Retail Sales,,,Retail, Wholesale,,,Counter Sales,,Urgent Walkin For Tailoring Counter Sales exe For Histyle in Chennai,,,Chennai,,,
5182,334233b99d8dfac1a498f6dd8e531de6,2019-07-04 16:44:05+00:00,212500.0,2.5,Sales , Retail , Business Development,,,,Marketing Initiatives, Sales, Business Development, Lead Generation, Atl, Btl, Product Launch, Brand Management, Campaigns, Promotions,Retail Sales,,,Advertising, PR, MR, Event Management,Sales Executive,Officer,Business Development Executive (events & Election Campaigns),,,Mumbai,Pune,Ahmednagar,Aurangabad
5183,b23a23752b4754a99e9245e46c152bbb,2019-08-04 01:39:59+00:00,300000.0,4.0,ITES , BPO , KPO , LPO , Customer Service , Operations,Customer Relationship, Customer Service, Customer Care,,,,,,,,Voice,,,Printing, Packaging,,,Telecalling,Telemarketing Executive,Urgently Hiring For Customer Care Executive.,,,Chandigarh,,,
5184,974fab5c9eb554f55aa8befb7e6c6148,2019-07-04 17:09:14+00:00,4750000.0,17.0,Marketing , Advertising , MR , PR , Media Planning,,digital marketing, online marketing, ppc, display advertising, search engine marketing, pay per click, seo, internet marketing, affiliate marketing,,Senior Management,,,Travel , Hotels , Restaurants , Airlines ,Head,VP,VP Digital Marketing,,,Gurgaon,,,
5185,dd6a98be1eecaea13d70d8dbf058d305,2019-08-04 08:24:33+00:00,212500.0,2.5,Sales , Retail , Business Development,,,,pharmaceutical, formulations, web technologies, pharmacy, business development, api, intermediates,,,,Retail Sales,,,Pharma, Biotech, Clinical Research,,Sales,Business Development Manager,Business Development Executive(inhouse Work) - Female - Ahmedabad,,,Ahmedabad,,,
5186,45b718114c36f7f1c4f461706acd884b,2019-08-04 21:33:01+00:00,1050000.0,7.5,IT Software - Application Programming , Maintenance,,,,,Angularjs, CSS, Html5, Web Technologies, JSON, Web Application Development, JQuery, SOAP, Rest, Mean Stack,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Senior Angular Developer,,,Bengaluru,,,
5187,eca686ed6025b1e69c95f9e719002b34,2019-08-04 14:27:08+00:00,250000.0,2.5,ITES , BPO , KPO , LPO , Customer Service , Operations,tech support, technical support, international bpo, it support, chat process, remote support, linux, it helpdesk, troubleshooting, windows troubleshooting,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),Technical Support, Blended Pro!5 Days+ Cab,sal-25k@saitapura,Delhi NCR,Noida,,
5188,b3423ae4dd3099ec6973aaec751bc7fa,2019-07-04 04:03:20+00:00,300000.0,4.0,Engineering Design , R&D,,,,,injection moulding, scheduling, project planning, mould design, Product Design, new product development, design & development,,,,R&D,,,Chemicals, PetroChemical, Plastic, Rubber,Product Development Executive,,Product Development Engineer- Panvel,,,Navi Mumbai,,,
5189,3e01685c0b7e4630f5ff088202662818,2019-07-04 04:09:38+00:00,1200000.0,8.5,Sales , Retail , Business Development,,,,concrete, Sales, Epoxy, Admixture, construction, Business Development, Construction Chemicals, Waterproofing,,,Retail Sales,,,Chemicals, PetroChemical, Plastic, Rubber,Sales,Business Development Manager,Assistant Sales Manager - Concrete Admixture - Mumbai,,,Navi Mumbai,,,
5190,461c2c1fdd7ad88217468b8a732b226f,2019-08-04 22:45:16+00:00,187500.0,0.0,ITES , BPO , KPO , LPO , Customer Service , Operations,Voice Process, international bpo, customer care executive, customer service, cce, cco, bba, bca, mba, fresher,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),"Hiring For UK Based E-commerce Voice Process, - Gurgaon",,,Gurgaon,,,
5191,d08e953558a88170c5d8357d897fef37,2019-08-04 05:16:44+00:00,300000.0,3.5,Sales , Retail , Business Development,,,,brokerage, commodity, stock broking, Equity Dealer, derivatives trading, mutual funds, Equity Trading, broking,,,Retail Sales,,,Banking, Financial Services, Broking,,Sales,Business Development Manager,Hdfc Securities Ltd (mumbai),,,Mumbai,Mumbai Suburbs,,
5192,84df4605aebac36181bfa69971d8b777,2019-08-05 10:08:40+00:00,175000.0,4.5,Hotels , Restaurants,,,,,Restaurant, Customer Service, Shift Management, Guest Handling, Guest Relations, Food, Interpersonal Skills,,,,Food & Beverage,,,Travel , Hotels , Restaurants , Airlines ,Captain,,Urgent Opening For Captain For A Restaurant - Mumbai,,,Mumbai,,,
5193,17c8c1b4f138abf60dc109fe6c5010f8,2019-07-05 02:57:18+00:00,1100000.0,11.5,Sales , Retail , Business Development,,,,recruitment,people management,relationship management,team handling,general insurance,sales,Communication Skills,Strategy,business planning,,Retail Sales,,,Insurance,,,,Regional Manager,,Cluster Managar POS Vertical,,,Pune,,,
5194,56da821d6262a18ad5b43bc26e5a6f67,2019-08-04 05:42:28+00:00,1200000.0,7.5,IT Software - ERP , CRM,,,,,MM, PP, sd, SAP Functional Consultant, ps, BODS, HCM, QM, ABAP, FICO,System Design,Implementation,ERP,IT-Software, Software Services,,,ERP Consultant,,Big 4 Company @ Pune - SAP Consultant- Sd,mm,fico,Pune,,,
5195,7b1353fcbf425260968914b2ad072aeb,2019-08-05 04:44:58+00:00,600000.0,2.5,IT Software - Application Programming , Maintenance,,,,,Java, Hibernate, Software Development, MS SQL, Spring Mvc, Web Technologies, Struts, Web Application Development, Oracle,,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Company Hiring - Sr. Java Developer - Mumbai Ghatkopar,,,Mumbai,Mumbai Suburbs,Navi Mumbai,Thane
5196,ec2f4a6b558e27c9f175d17b926a6433,2019-07-04 01:46:34+00:00,287500.0,2.0,Marketing , Advertising , MR , PR , Media Planning,,seo, smo, sem, keyword research, google analytics, web analytics, page, night shift, web technologies, on - page optimization,Online,Digital Marketing,,IT-Software, Software Services,,,Search Engine Optimisation ,SEO Analyst,SEO Executive | On Page | Night Shift | only for Male | Sec-62 Noida,,,Noida,other city,,
5197,010becc020a95c8880f012260ec55b0d,2019-07-06 18:36:18+00:00,750000.0,5.5,IT Software - Application Programming , Maintenance,,,,,Customer management, Hibernate, Tomcat, jQuery, JBoss, Weblogic, Oracle, JSF, SQL, CRM,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Business Development Executive,,,Bengaluru,,,
5198,60612a0533c7e06b54028d571ddab2cc,2019-08-05 19:12:07+00:00,350000.0,2.5,IT Software - Application Programming , Maintenance,,,,,electronics & communication, automation, mechanical engineering, eee, embedded systems, mechatronics, automobile engineering, robotics, electrical engineering, aeronautical engineering,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Technoxian Registration,,,Delhi NCR,,,
5199,1ac82c515db2a97de990b310b003fa76,2019-07-06 09:46:47+00:00,550000.0,3.5,Analytics & Business Intelligence,,,,,,dcf, relative valuation, investment banking, due diligence, team leading, client servicing, mergers, Private Equity, Financial Analysis, financial modelling,Analytics & BI,,,Banking, Financial Services, Broking,,Financial Analyst,,Financial Associate,financial Consulting Firm,delhi,Delhi,,,
5200,4de22e8b13a99bf4508e0f0588c66363,2019-08-04 21:00:35+00:00,400000.0,2.0,IT Software - Application Programming , Maintenance,,,,,vba, Rpas,,,,,,,,,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Urgent Requirement_rpa,"vba@noida ,gurgaon",,Gurgaon,Noida,,
5201,4d92d47f79e9ab6f5ffbc7c9147767c1,2019-08-04 23:06:46+00:00,1050000.0,5.5,IT Software - Application Programming , Maintenance,,,,,ms dynamics crm, microsoft dynamics, crm,,,,,,,,Programming & Design,,,Banking, Financial Services, Broking,,Software Developer,,CRM Developer,,,Bengaluru,,,
5202,1e68f94f82deb93f09e8e7c81944b603,2019-08-05 00:48:09+00:00,900000.0,6.0,Production , Manufacturing , Maintenance,,,,Design, Product Development, Product Engineering,,,,,,,,Production,Manufacturing,Maintenance,Automobile, Auto Anciliary, Auto Components,,Product Development Manager,,Electronics Product Engineer For AN MNC IN Pune.for E.s.c..dept.,,,Pune,,,
5203,a2817ca8d60ecdb9dad914e0c54a672f,2019-07-04 15:35:14+00:00,337500.0,2.0,ITES , BPO , KPO , LPO , Customer Service , Operations,Process Training,Capital Market,Investment Banking,FX,Quality Analysis,Quality Check,Quality Improvement,MS Office,Communication Skills,Root Cause Analysis,Voice,,,BPO / Call Centre / ITES,,,,Associate,Senior Associate -(NonTechnical),Openings for Investment Banking ,capital Market Senior Associate,,Bengaluru,,,
5204,b957722702a47f8654b4c29d9c30754e,2019-08-04 03:39:47+00:00,275000.0,1.0,Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology,,Biotechnology, Zoology, Biology, Biochemistry, Medical Coder, Medical Coding,,,,,Medical Professional,,,Medical, Healthcare, Hospitals,,Intern,,"Medical Coding Jobs- Biochemistry, Biology, Zoology, Biomedical Grads.",,,Chennai Vellore,Salem Nagercoil,Madurai Trichy,
5205,39d847b8ced5b0b23962b593afe0c9d1,2019-07-04 03:50:34+00:00,225000.0,3.5,Sales , Retail , Business Development,,,,retail sales, c, current account, direct sales, casa, credit cards, insurance, sales, b2b sales, sales officer,Retail Sales,,,Banking, Financial Services, Broking,,Sales,Business Development Manager,Walk-in || Assistant Acquisition Manager- CASA || Location - Kolkata,,,Kolkata,,,
5206,db41b342498516c93b36922fb3aaddee,2019-08-04 05:18:58+00:00,400000.0,4.5,Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology,,formulation development,,,,,,,,,,R&D,,,Pharma, Biotech, Clinical Research,,Formulation Scientist,,Senior Research Associate F&D- Solid Oral Formulation For ROW Markets,,,Mumbai,,,
5207,626255a38c727b3ed90357c014177c00,2019-08-04 12:25:08+00:00,325000.0,2.5,ITES , BPO , KPO , LPO , Customer Service , Operations,bpo, tech support, voice, international bpo, tse, customer service, technical support executive, customer care, call center, Inbound,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),"Customer Care Executive, Technical Support(voice), upto 32.5k Salary",,,Mumbai,Pune,Nagpur,
5208,5c30b83730acb72b0f21038419e55325,2019-07-04 15:32:55+00:00,600000.0,5.5,IT Software - Application Programming , Maintenance,,,,,netbackup, netapp, Veritas Netbackup,,,,,,,,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Very Urgent Requirement for Product Based Company in Hyd....call,,,Hyderabad,,,
5209,a29e165c59618f9eb99fdcb59368a30a,2019-08-06 00:53:38+00:00,1050000.0,4.5,Accounts , Finance , Tax , Company Secretary , Audit,,Company Secretary, Secretarial Activities, Chartered Accountant,,,,,,,,Senior Management,,,Real Estate, Property,,,Company Secretary,,Company Secretary For Pitampura,,,Delhi NCR,,,
5210,9794332edbdb2267c9b7077a2d206f03,2019-07-06 06:51:31+00:00,650000.0,5.0,IT Software - Application Programming , Maintenance,,,,,android framework, multimedia framework, design development, HAL,,,,,,,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Android Camera Framework Engineer- Hal(3 to 6 Years),,,Bengaluru,,,
5211,fdc25fa8a242cc4e09e00b8979c5e57e,2019-08-04 02:16:12+00:00,487500.0,5.0,ITES , BPO , KPO , LPO , Customer Service , Operations,soft skills training, Soft Skills, Communication Skills, soft skills trainer, communication trainer, language trainer, quality improvement, language skills, Interpersonal Skills, Chat Process,Training,,,BPO, Call Centre, ITeS,,Soft Skills Trainer,,Soft Skills Trainer & Quality,,,Mumbai,Mumbai Suburbs,Navi Mumbai,
5212,b861c87177fd5059aff9d4c415fa2c32,2019-08-05 02:05:16+00:00,250000.0,1.5,Sales , Retail , Business Development,,,,fresher, incentives, Client Relationship, CR,,,,,,,Retail Sales,,,Education, Teaching, Training,,Sales Executive,Officer,Executive - Client Relationship - Jaipur, Bangalore, Madhya Pradesh,Bengaluru,Bhopal,Jaipur,
5213,3a472c696f4cc0066e330cef9af9687b,2019-08-04 06:11:23+00:00,500000.0,4.5,ITES , BPO , KPO , LPO , Customer Service , Operations,providing training, process training, Communication Skills, soft skills, communication trainer, operations, Soft Skills Training, customer service, coaching, Communication Coach,Training,,,BPO, Call Centre, ITeS,,Voice & Accent Trainer,,Voice & Accent & Communication Coach,,,Bengaluru,,,
5214,4602a7d2acd74b9d488047233ec20dba,2019-07-05 11:16:31+00:00,1250000.0,5.5,IT Software - Application Programming , Maintenance,,,,,.net, dot net,,,,,,,,,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Hiring,dot Net Developers (with Knock Out),product Based Co.,Gurgaon,Mohali,,
5215,1e9efc1ff28633b6b986861a2c9be29b,2019-07-04 02:41:02+00:00,375000.0,4.5,Financial Services , Banking , Investments , Insurance,,,area sales management, cross selling, relationship management, seeds, Fertilizer, agri, farmer, tractor, rural, micro finance,Corporate Banking,,,Banking, Financial Services, Broking,,Relationship Executive,,Hiring for AGRI Sales (B2B & B2C) - Haryana , Punjab , Chattisgarh,Ambala,Hisar,Rohtak,Bathinda
5216,225ea51b2ec24fd79b8644eb6df62ac2,2019-07-05 11:08:49+00:00,175000.0,2.5,ITES , BPO , KPO , LPO , Customer Service , Operations,bpo, customer service, voice process, night shift, calling, bpos, international,,,,Voice,,,BPO, Call Centre, ITeS,,Associate,Senior Associate -(NonTechnical),Openings In Top BPO For Voice Process In Pune,,,Pune,,,
5217,dd7e0afc5ce756c59b031d56dd716462,2019-07-04 16:40:12+00:00,250000.0,2.5,Production , Manufacturing , Maintenance,,,,LIMS, Change Control, OOS, OOT, Documentation, Investigation,,,,,Production,Manufacturing,Maintenance,Pharma, Biotech, Clinical Research,,Quality Assurance,Quality Control Executive,Senior Executive - QC - Chemistry(doc),,,Ahmedabad,,,
5218,e85c06bfbea9c298fe22adab784dd798,2019-07-04 04:02:01+00:00,650000.0,8.0,Sales , Retail , Business Development,,,,sales, channel handling, general insurance, retail, motor insurance, insurance sales, direct sales, health insurance, bdm, bancassurance sales,Retail Sales,,,Insurance,,,,Sales,Business Development Manager,Leading General Insurance fo Sales Manager- Branch Banking Group,,,Delhi NCR,Bengaluru,Mumbai,
5219,d9971d339d3e390dcf21bb0c21f362be,2019-07-04 05:07:04+00:00,55000.0,4.5,IT Software - Other,,,,,,spring, corejava, rest, web services, j2ee, hibernate, core java, soap,,,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,Urgent Opening for Java Developer - Hyderabad Location,,,Hyderabad,,,
5220,8b49af2274ea6bbebcb818ec535b6323,2019-08-04 03:00:36+00:00,300000.0,3.5,IT Software - Application Programming , Maintenance,,,,,laravel, jQuery, MySQL, PHP, Core PHP,,,,,,Programming & Design,,,IT-Software, Software Services,,,Software Developer,,PHP Developer : Laravel,,,Kolkata,,,
5221,c7c96411514dc046559d28453d479979,2019-08-05 23:47:03+00:00,375000.0,4.0,Export , Import , Merchandising,,,,blue dart, Communication Skills, Excel, Mail, Courier Management,,,,,,Documentation,Shipping,,Courier, Transportation, Freight , Warehousing,Documentation,Shipping-Executive,Hiring For Doc Manager and Unit Manager For West Delhi For Male Cand.,,,Delhi NCR,,,
5222,85c581085412dcae9b899f2ad4277bf6,2019-08-05 22:23:13+00:00,2175000.0,20.0,Sales , Retail , Business Development,,,,Marketing Strategy, Customer Service, Target, Sales, Profitability, Stainless Steel, Productivity Improvement, Business Development, Steel, Sales Planning,Senior Management,,,Iron and Steel,,,,Head,VP,Vice President Sales & Marketing -stainless Steel Pipes(ss Exp Prefer),,,Delhi NCR,,,
5223,40eceda0d362b31b1c56a6979cafd6e2,2019-08-04 12:39:43+00:00,1500000.0,15.0,IT Software - Network Administration , Security,,,,,Cyber Security, Cisa, Ceh, Cissp, Part Time,,,,,,Other,,,IT-Software, Software Services,,,Trainer,Faculty,Trainer- Cyber Security - PART TIME,,,Bengaluru,,,
5224,ab1f6d735263ac1d1657d1415a301dab,2019-08-04 23:05:26+00:00,150000.0,1.5,Production , Manufacturing , Maintenance,,,,front desk, front office executive, receptionist,,,,,,,,Other,,,Pharma, Biotech, Clinical Research,,Fresher,,Front Desk Executive,front Office Executive,,Bengaluru,,,
5225,6aec8bd7a8ab15447ad8c4e34395ea74,2019-08-05 04:31:43+00:00,275000.0,2.5,ITES , BPO , KPO , LPO , Customer Service , Operations,data extraction, data mining, uk process, business research., bpo non voice,,,,,,Operations,,,BPO, Call Centre, ITeS,,Business,EDP Analyst,"Content Analyst,bpo Non-voice,uk Process,day Shift",,,Bengaluru,,,
5226,77f0eee441af6f957428fb16e5866499,2019-07-04 03:54:40+00:00,1750000.0,11.0,HR , Recruitment , Administration , IR,,,Recruitment, HR, Benefits, Employee Relations, Succession Planning, Talent Acquisition, Employee Referral, Welfare, Labor Relations, Statutory Laws,Senior Management,,,Medical, Healthcare, Hospitals,,Head,VP,Deputy General Manager - HR (healthcare),,,Kolkata,,,
5227,70dda3c0918b5456c3762950ece21de8,2019-08-04 20:14:20+00:00,162500.0,1.5,ITES , BPO , KPO , LPO , Customer Service , Operations,Communication Skills, voice based process, Customer Service, Customer Support, Telesales, outbound process, Night Shift, International Voice Process, Sales Executive Activities,,Voice,,,BPO, Call Centre, ITeS,,Telecalling,Telemarketing Executive,"Tele Sales Executive,customer Support,customer Service",,,Noida,,,
5228,289d58f5fee3a0e319084df11bf2c5ff,2019-07-05 21:11:29+00:00,262500.0,2.0,HR , Recruitment , Administration , IR,,,it recruitment, Technical Recruitment, technical hiring, it staffing,,,,,,,HR, Recruitment , IR,Recruitment, Staffing,,,Recruitment Executive,,IT Recruiter_day Shift_ 5 days,,,Hyderabad (Punjagutta),,,
5229,fb78ea49edd2a369448127c63f57751b,2019-08-04 21:12:55+00:00,175000.0,2.0,Sales , Retail , Business Development,,,,Field Officer, bde, marketing executive, Field Sales, field executive, business development executive, Business Development, sales, sales executive,,Retail Sales,,,Media, Entertainment, Internet,,Sales Executive,Officer,Field Sales Officer,,,Delhi NCR,Bengaluru,Gurgaon,Ghaziabad
